icon,precipIntensity,humidity,windSpeed,cloudCover,uvIndex,temperature,is_weekend
clear-day,0.0,0.45,1.62,0.07,0,52.32,0
clear-day,0.0,0.41,4.58,0.09,1,55.11,0
clear-day,0.0,0.38,3.9,0.24,3,56.66,0
clear-day,0.0,0.36,2.45,0.25,5,58.6,0
clear-day,0.0,0.34,1.13,0.26,7,59.46,0
clear-day,0.0,0.3,3.14,0.26,8,63.88,0
clear-day,0.0003,0.29,3.48,0.24,8,65.03,0
clear-day,0.0,0.3,5.02,0.27,8,64.25,0
clear-day,0.0,0.31,5.16,0.27,6,64.67,0
clear-day,0.0,0.35,4.81,0.28,4,62.37,0
clear-day,0.0,0.36,6.44,0.3,2,61.1,0
partly-cloudy-day,0.0,0.4,4.74,0.33,1,59.88,0
partly-cloudy-day,0.0,0.44,4.85,0.39,0,58.39,0
partly-cloudy-night,0.0,0.48,3.75,0.41,0,57.97,0
partly-cloudy-night,0.0,0.51,3.98,0.4,0,57.69,0
partly-cloudy-night,0.0,0.54,4.09,0.41,0,58.02,0
partly-cloudy-night,0.0,0.54,2.61,0.37,0,57.62,0
partly-cloudy-night,0.0,0.57,1.42,0.71,0,56.8,0
partly-cloudy-night,0.0,0.58,1.36,0.81,0,56.24,0
cloudy,0.0038,0.65,1.45,1.0,0,54.53,0
rain,0.0248,0.85,0.82,1.0,0,52.42,0
rain,0.0441,0.9,0.4,0.99,0,52.39,0
rain,0.0571,0.92,0.37,1.0,0,52.52,0
rain,0.0535,0.9,0.62,1.0,0,53.32,0
rain,0.0323,0.93,1.1,1.0,0,52.93,0
rain,0.0253,0.94,1.65,0.97,1,52.9,0
rain,0.0226,0.94,2.97,1.0,2,52.98,0
rain,0.0243,0.86,2.81,1.0,3,54.45,0
rain,0.0257,0.94,2.03,1.0,4,54.34,0
rain,0.0035,0.93,1.65,1.0,4,54.93,0
cloudy,0.0009,0.94,1.38,1.0,4,55.24,0
cloudy,0.0373,0.93,2.43,1.0,4,56.08,0
cloudy,0.0,0.93,3.26,1.0,4,56.1,0
cloudy,0.0,0.91,3.29,1.0,3,56.61,0
cloudy,0.0,0.91,4.16,1.0,2,56.4,0
cloudy,0.0,0.9,3.5,1.0,1,56.43,0
cloudy,0.0,0.9,3.22,1.0,0,56.43,0
cloudy,0.0,0.89,1.26,1.0,0,56.3,0
cloudy,0.0462,0.89,3.46,1.0,0,55.93,0
cloudy,0.0434,0.89,1.17,1.0,0,55.71,0
cloudy,0.0,0.89,1.02,1.0,0,55.97,0
cloudy,0.0,0.91,0.77,1.0,0,55.85,0
cloudy,0.0,0.92,0.5,1.0,0,55.66,0
cloudy,0.0,0.93,1.64,1.0,0,55.55,0
rain,0.0071,0.93,1.38,1.0,0,55.35,0
rain,0.06,0.94,0.7,1.0,0,55.19,0
rain,0.0069,0.95,0.62,1.0,0,55.41,0
fog,0.0013,0.94,0.68,1.0,0,55.54,0
fog,0.0027,0.94,4.59,1.0,0,55.87,0
fog,0.0051,0.94,2.16,1.0,1,55.84,0
cloudy,0.001,0.95,3.91,1.0,2,56.09,0
cloudy,0.0007,0.93,2.44,0.99,3,58.39,0
cloudy,0.0,0.88,3.97,1.0,4,59.24,0
cloudy,0.0,0.89,3.7,1.0,4,59.42,0
cloudy,0.0,0.9,4.37,0.99,5,59.54,0
cloudy,0.0,0.89,2.84,1.0,4,60.54,0
cloudy,0.0,0.87,2.84,1.0,4,60.96,0
cloudy,0.0,0.88,4.56,1.0,3,60.37,0
cloudy,0.0,0.88,3.92,1.0,2,60.7,0
cloudy,0.0,0.9,4.06,1.0,1,60.17,0
cloudy,0.0,0.94,3.38,1.0,0,60.25,0
cloudy,0.0005,0.94,3.42,1.0,0,60.21,0
cloudy,0.0005,0.94,2.64,1.0,0,60.35,0
cloudy,0.0006,0.93,1.57,1.0,0,60.7,0
cloudy,0.0005,0.95,1.22,1.0,0,60.53,0
cloudy,0.0,0.94,1.18,1.0,0,60.19,1
fog,0.0,0.95,2.61,1.0,0,59.38,1
fog,0.0,0.98,3.43,1.0,0,57.65,1
fog,0.0007,1.0,1.31,1.0,0,56.09,1
fog,0.0002,1.0,0.91,1.0,0,55.43,1
fog,0.0008,1.0,1.31,1.0,0,55.23,1
rain,0.0086,0.97,0.74,1.0,0,57.11,1
rain,0.007,0.98,1.15,1.0,0,57.57,1
rain,0.0035,1.0,1.48,1.0,1,58.55,1
cloudy,0.0112,0.99,1.85,0.96,2,60.45,1
cloudy,0.001,0.92,3.78,0.96,3,65.07,1
partly-cloudy-day,0.0,0.82,4.68,0.48,6,69.93,1
partly-cloudy-day,0.0,0.73,5.21,0.33,8,73.85,1
partly-cloudy-day,0.0,0.58,5.49,0.34,8,80.03,1
partly-cloudy-day,0.0,0.52,5.65,0.41,7,81.67,1
rain,0.0188,0.64,4.36,0.78,5,75.05,1
rain,0.1603,0.76,4.81,0.36,4,71.86,1
rain,0.0249,0.72,4.73,0.81,2,72.23,1
rain,0.0588,0.72,5.66,0.95,1,70.41,1
rain,0.0139,0.76,6.45,0.62,0,69.53,1
partly-cloudy-night,0.0003,0.74,6.24,0.52,0,68.43,1
partly-cloudy-night,0.0,0.71,5.36,0.71,0,67.51,1
partly-cloudy-night,0.0,0.68,6.21,0.47,0,67.9,1
partly-cloudy-night,0.0,0.74,6.08,0.62,0,66.97,1
rain,0.0046,0.83,6.74,0.99,0,65.91,1
rain,0.0473,0.89,4.72,0.98,0,64.1,1
rain,0.0344,0.93,2.43,0.71,0,62.69,1
rain,0.0111,0.91,3.82,0.94,0,63.05,1
rain,0.0051,0.87,1.64,0.39,0,62.41,1
clear-night,0.0004,0.67,3.84,0.27,0,62.48,1
clear-day,0.0,0.62,1.63,0.18,0,60.41,1
clear-day,0.0,0.6,3.0,0.12,0,60.73,1
clear-day,0.0,0.51,4.22,0.04,1,63.57,1
clear-day,0.0,0.44,5.13,0.03,3,66.79,1
clear-day,0.0,0.39,4.64,0.02,5,68.85,1
clear-day,0.0,0.38,4.57,0.11,7,71.25,1
clear-day,0.0,0.34,6.2,0.15,8,72.88,1
clear-day,0.0,0.32,5.14,0.15,9,74.4,1
clear-day,0.0,0.29,6.36,0.19,8,77.26,1
clear-day,0.0,0.26,5.27,0.21,6,79.51,1
clear-day,0.0,0.24,5.09,0.18,5,79.9,1
clear-day,0.0,0.23,4.87,0.14,3,79.79,1
clear-day,0.0,0.23,5.51,0.08,1,79.26,1
clear-day,0.0,0.22,3.4,0.1,0,79.42,1
clear-night,0.0,0.3,1.98,0.13,0,76.3,1
clear-night,0.0,0.34,1.04,0.11,0,73.7,1
clear-night,0.0,0.4,1.12,0.07,0,70.24,1
clear-night,0.0,0.42,1.38,0.04,0,69.49,1
clear-night,0.0,0.46,1.37,0.04,0,68.92,0
clear-night,0.0,0.5,1.32,0.03,0,66.24,0
clear-night,0.0,0.51,1.2,0.0,0,66.12,0
clear-night,0.0,0.52,1.04,0.0,0,65.56,0
clear-night,0.0,0.55,1.28,0.0,0,64.0,0
clear-night,0.0,0.57,0.73,0.08,0,62.89,0
clear-day,0.0,0.63,0.56,0.2,0,61.97,0
clear-day,0.0,0.59,0.96,0.3,0,64.0,0
clear-day,0.0,0.56,1.25,0.25,1,66.17,0
clear-day,0.0,0.52,0.76,0.26,3,69.76,0
clear-day,0.0,0.43,1.62,0.24,5,75.83,0
clear-day,0.0,0.42,2.13,0.24,7,77.19,0
clear-day,0.0,0.41,3.65,0.29,8,80.52,0
partly-cloudy-day,0.0,0.42,5.04,0.33,8,78.74,0
partly-cloudy-day,0.0,0.49,4.59,0.44,7,77.8,0
partly-cloudy-day,0.0,0.47,5.07,0.75,5,80.54,0
partly-cloudy-day,0.0,0.46,4.22,0.83,3,79.39,0
cloudy,0.0,0.48,3.21,0.95,2,78.56,0
cloudy,0.0,0.53,3.55,0.99,1,76.39,0
cloudy,0.0,0.51,2.32,1.0,0,75.97,0
partly-cloudy-night,0.0008,0.51,1.3,0.81,0,75.35,0
cloudy,0.0004,0.58,1.01,0.92,0,74.72,0
partly-cloudy-night,0.0,0.64,0.99,0.39,0,73.37,0
clear-night,0.0,0.67,0.66,0.31,0,72.38,0
clear-night,0.0,0.7,0.68,0.2,0,71.44,0
clear-night,0.0,0.73,0.5,0.1,0,70.08,0
clear-night,0.0,0.78,0.35,0.15,0,67.98,0
clear-night,0.0,0.8,0.35,0.13,0,67.12,0
clear-night,0.0,0.8,0.85,0.25,0,66.55,0
clear-night,0.0,0.83,0.54,0.26,0,65.62,0
clear-day,0.0,0.81,1.95,0.19,0,66.22,0
partly-cloudy-day,0.0,0.7,8.25,0.64,0,63.25,0
partly-cloudy-day,0.0,0.6,7.27,0.48,1,61.38,0
partly-cloudy-day,0.0,0.57,5.87,0.34,3,61.64,0
partly-cloudy-day,0.0,0.53,6.36,0.31,5,63.31,0
clear-day,0.0,0.46,6.21,0.29,7,64.91,0
clear-day,0.0,0.45,4.89,0.27,8,66.38,0
clear-day,0.0,0.43,4.9,0.27,8,67.09,0
clear-day,0.0,0.46,5.8,0.3,8,65.66,0
clear-day,0.0,0.46,5.82,0.28,6,66.01,0
clear-day,0.0,0.44,6.43,0.27,4,65.15,0
clear-day,0.0,0.46,4.63,0.26,3,65.56,0
partly-cloudy-day,0.0,0.48,5.33,0.31,1,64.09,0
clear-day,0.0,0.55,6.78,0.23,0,60.19,0
clear-night,0.0,0.67,5.87,0.22,0,56.24,0
clear-night,0.0,0.7,4.53,0.29,0,55.2,0
clear-night,0.0,0.73,4.9,0.26,0,54.2,0
clear-night,0.0,0.76,4.18,0.15,0,53.11,0
clear-night,0.0,0.78,3.29,0.12,0,52.34,0
clear-night,0.0,0.74,4.56,0.16,0,52.02,0
clear-night,0.0,0.74,2.41,0.18,0,52.02,0
clear-night,0.0,0.74,1.76,0.26,0,52.32,0
partly-cloudy-night,0.0,0.76,2.52,0.41,0,51.76,0
cloudy,0.0019,0.79,1.73,0.93,0,51.99,0
cloudy,0.0035,0.79,4.3,0.99,0,51.8,0
cloudy,0.0,0.79,4.08,1.0,0,52.0,0
cloudy,0.0,0.77,2.99,1.0,1,53.13,0
cloudy,0.0,0.76,1.86,0.99,2,54.86,0
cloudy,0.0,0.76,1.74,1.0,3,55.45,0
cloudy,0.0,0.68,3.81,0.98,4,59.72,0
partly-cloudy-day,0.0,0.65,4.45,0.85,5,62.97,0
partly-cloudy-day,0.0,0.62,3.58,0.43,7,65.8,0
partly-cloudy-day,0.0,0.64,4.06,0.41,7,66.92,0
cloudy,0.0,0.7,3.77,0.92,4,64.57,0
cloudy,0.0,0.76,4.42,0.96,3,63.0,0
cloudy,0.0,0.83,3.51,0.99,2,60.29,0
cloudy,0.0,0.85,4.24,0.99,1,59.84,0
cloudy,0.0,0.87,3.23,1.0,0,59.44,0
cloudy,0.0,0.9,1.5,1.0,0,59.34,0
cloudy,0.0,0.91,3.28,1.0,0,59.16,0
cloudy,0.0,0.88,3.27,1.0,0,59.57,0
cloudy,0.0,0.89,1.66,1.0,0,60.31,0
cloudy,0.0,0.86,2.11,1.0,0,61.31,0
cloudy,0.0,0.89,1.72,1.0,0,60.17,0
rain,0.0059,0.88,2.23,1.0,0,61.23,0
rain,0.0154,0.91,2.29,1.0,0,60.82,0
rain,0.01,0.93,3.88,1.0,0,59.7,0
rain,0.0088,0.93,1.39,1.0,0,60.21,0
rain,0.0088,0.93,1.36,1.0,0,60.87,0
rain,0.0114,0.93,1.35,1.0,0,61.32,0
rain,0.0079,0.93,4.13,1.0,1,62.28,0
fog,0.0016,0.94,2.83,1.0,2,62.87,0
cloudy,0.0003,0.97,4.37,1.0,3,62.62,0
cloudy,0.001,0.96,4.68,1.0,4,63.41,0
rain,0.0056,0.96,4.82,1.0,4,63.97,0
rain,0.0096,0.94,5.44,1.0,5,64.77,0
cloudy,0.0012,0.95,6.93,1.0,4,64.65,0
cloudy,0.0006,0.91,6.29,1.0,4,66.47,0
cloudy,0.0,0.85,5.32,0.93,3,68.59,0
cloudy,0.0,0.88,5.78,0.93,2,68.26,0
cloudy,0.001,0.93,4.63,0.98,1,65.54,0
cloudy,0.0008,0.94,4.93,1.0,0,64.98,0
cloudy,0.0003,0.96,5.81,0.98,0,64.07,0
cloudy,0.0,0.96,4.75,1.0,0,63.55,0
cloudy,0.0,0.97,4.86,0.98,0,63.74,0
cloudy,0.0,0.96,5.49,0.99,0,64.22,0
cloudy,0.0,0.97,5.28,0.96,0,63.59,0
cloudy,0.0,0.94,5.67,0.99,0,63.71,0
rain,0.0019,0.94,5.35,1.0,0,63.49,0
rain,0.0056,0.93,5.77,1.0,0,63.79,0
rain,0.0061,0.95,6.54,1.0,0,62.92,0
rain,0.004,0.93,6.09,1.0,0,63.31,0
rain,0.0022,0.9,7.94,1.0,0,64.71,0
cloudy,0.0,0.91,7.66,0.99,0,65.22,0
cloudy,0.0,0.89,9.19,1.0,1,65.6,0
cloudy,0.0,0.9,8.1,1.0,2,65.28,0
cloudy,0.0,0.91,6.75,0.99,3,65.11,0
cloudy,0.0,0.9,6.36,0.99,4,65.4,0
cloudy,0.0,0.89,7.43,1.0,4,65.99,0
cloudy,0.001,0.89,6.75,1.0,5,66.23,0
rain,0.0065,0.92,7.51,1.0,4,65.53,0
rain,0.0141,0.94,9.67,1.0,4,65.35,0
rain,0.0102,0.94,10.22,1.0,3,65.33,0
rain,0.0086,0.88,8.98,0.99,2,67.76,0
rain,0.0202,0.9,10.99,0.99,1,66.77,0
rain,0.0181,0.94,7.51,1.0,0,64.36,0
rain,0.01,0.93,5.98,0.99,0,63.94,0
rain,0.0966,0.95,8.9,0.95,0,63.85,0
rain,0.1463,0.96,6.88,1.0,0,63.03,0
rain,0.2636,0.94,5.37,1.0,0,62.15,0
rain,0.1833,0.94,6.16,1.0,0,60.21,1
cloudy,0.0022,0.9,2.78,0.96,0,58.83,1
rain,0.063,0.84,3.54,0.73,0,57.88,1
rain,0.0406,0.83,2.42,0.72,0,57.3,1
clear-night,0.0009,0.85,2.31,0.23,0,56.15,1
clear-night,0.0004,0.8,2.34,0.14,0,54.77,1
clear-day,0.0003,0.81,4.86,0.14,0,53.67,1
clear-day,0.0002,0.78,4.44,0.21,0,54.74,1
clear-day,0.0003,0.74,4.94,0.16,1,55.61,1
clear-day,0.0002,0.69,5.22,0.17,3,57.63,1
clear-day,0.0003,0.61,4.74,0.12,5,60.03,1
clear-day,0.0003,0.56,3.44,0.1,7,61.82,1
clear-day,0.0003,0.49,4.14,0.11,9,64.02,1
clear-day,0.0003,0.43,5.28,0.15,9,67.2,1
